values: | Score | (t0, t1) | # of epochs | Minibatch size | Momentum-coefficient | l2


0.09905397885364496, [[1, 1.0], 50, 16, 0.0, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.0, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.0, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.0, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.0, 0.001]
0.8725653867557039, [[1, 1.0], 50, 16, 0.0, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.1, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.1, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.1, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.1, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.1, 0.001]
0.85920979410128, [[1, 1.0], 50, 16, 0.1, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 0.001]
0.09905397885364496, [[1, 1.0], 50, 16, 0.2, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.30000000000000004, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.30000000000000004, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.30000000000000004, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.30000000000000004, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.30000000000000004, 0.001]
0.8358375069560379, [[1, 1.0], 50, 16, 0.30000000000000004, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.4, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.4, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.4, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.4, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.4, 0.001]
0.8597662771285476, [[1, 1.0], 50, 16, 0.4, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 0.001]
0.09905397885364496, [[1, 1.0], 50, 16, 0.5, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 0.001]
0.09905397885364496, [[1, 1.0], 50, 16, 0.6000000000000001, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.7000000000000001, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.7000000000000001, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.7000000000000001, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.7000000000000001, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.7000000000000001, 0.001]
0.8525319977740679, [[1, 1.0], 50, 16, 0.7000000000000001, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 0.001]
0.09905397885364496, [[1, 1.0], 50, 16, 0.8, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.9, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.9, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 0.9, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 0.9, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 0.9, 0.001]
0.8759042849193099, [[1, 1.0], 50, 16, 0.9, 0.0]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 10.0]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 1.0]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 0.1]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 0.01]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 0.001]
0.09905397885364496, [[1, 1.0], 50, 16, 1.0, 0.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.0, 10.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.0, 1.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.0, 0.1]
0.09905397885364496, [[1, 1.0], 50, 32, 0.0, 0.01]
0.09905397885364496, [[1, 1.0], 50, 32, 0.0, 0.001]
0.8881469115191987, [[1, 1.0], 50, 32, 0.0, 0.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.1, 10.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.1, 1.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.1, 0.1]
0.09905397885364496, [[1, 1.0], 50, 32, 0.1, 0.01]
0.09905397885364496, [[1, 1.0], 50, 32, 0.1, 0.001]
0.904284919309961, [[1, 1.0], 50, 32, 0.1, 0.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.2, 10.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.2, 1.0]
0.09905397885364496, [[1, 1.0], 50, 32, 0.2, 0.1]
